doctor_id,login_hour,session_minutes,records_viewed,downloads,departments_accessed,failed_logins,unknown_device,external_ip,after_hours,export_all,label,created_at
DOC022,9.71,536.0,38,2,1,0,0,0,0,0,normal,2026-06-16 09:34:00
DOC022,9.33,650.0,28,3,1,0,0,0,0,0,normal,2026-06-15 09:40:00
DOC022,10.18,638.0,37,3,1,0,0,0,0,0,normal,2026-06-13 10:16:00
DOC022,9.73,592.0,28,2,1,0,0,0,0,0,normal,2026-06-12 09:13:00
DOC022,9.44,541.0,30,1,1,0,0,0,0,0,normal,2026-06-11 09:55:00
DOC022,10.13,613.0,28,2,1,0,0,0,0,0,normal,2026-06-11 10:44:00
DOC022,9.62,579.0,30,2,1,0,0,0,0,0,normal,2026-06-11 09:25:00
DOC022,10.19,562.0,26,3,1,0,0,0,0,0,normal,2026-06-10 10:51:00
DOC022,9.0,649.0,29,1,1,0,0,0,0,0,normal,2026-06-10 09:23:00
DOC022,9.49,586.0,37,1,1,0,0,0,0,0,normal,2026-06-09 09:21:00
DOC022,10.22,655.0,32,2,1,0,0,0,0,0,normal,2026-06-09 10:55:00
DOC022,10.06,586.0,29,3,1,0,0,0,0,0,normal,2026-06-08 10:05:00
DOC022,9.08,654.0,37,2,1,0,0,0,0,0,normal,2026-06-06 09:40:00
DOC022,9.52,634.0,36,3,1,0,0,0,0,0,normal,2026-06-06 09:48:00
DOC022,9.73,566.0,35,2,1,0,0,0,0,0,normal,2026-06-06 09:55:00
DOC022,10.21,582.0,37,1,1,0,0,0,0,0,normal,2026-06-05 10:26:00
DOC022,8.89,538.0,32,1,1,0,0,0,0,0,normal,2026-06-05 08:23:00
DOC022,10.2,584.0,36,1,1,0,0,0,0,0,normal,2026-06-04 10:12:00
DOC022,9.77,562.0,28,3,1,0,0,0,0,0,normal,2026-06-04 09:43:00
DOC022,8.87,577.0,35,3,1,0,0,0,0,0,normal,2026-06-04 08:40:00
DOC022,10.23,609.0,34,3,1,0,0,0,0,0,normal,2026-06-03 10:35:00
DOC022,9.74,562.0,29,3,1,0,0,0,0,0,normal,2026-06-02 09:01:00
DOC022,10.0,606.0,26,1,1,0,0,0,0,0,normal,2026-06-01 10:56:00
DOC022,9.79,598.0,29,3,1,0,0,0,0,0,normal,2026-06-01 09:40:00
DOC022,8.95,628.0,30,2,1,0,0,0,0,0,normal,2026-06-01 08:50:00
DOC022,8.87,617.0,31,2,1,0,0,0,0,0,normal,2026-05-30 08:50:00
DOC022,10.08,572.0,30,2,1,0,0,0,0,0,normal,2026-05-29 10:59:00
DOC022,9.96,549.0,36,3,1,0,0,0,0,0,normal,2026-05-28 09:31:00
DOC022,9.08,606.0,30,2,1,0,0,0,0,0,normal,2026-05-28 09:17:00
DOC022,9.43,588.0,32,1,1,0,0,0,0,0,normal,2026-05-27 09:45:00
DOC023,8.8,394.0,37,4,1,0,0,0,0,0,normal,2026-07-25 08:24:00
DOC023,8.89,446.0,32,3,1,0,0,0,0,0,normal,2026-07-24 08:10:00
DOC023,8.18,487.0,33,4,1,0,0,0,0,0,normal,2026-07-24 08:02:00
DOC023,8.27,460.0,34,3,1,0,0,0,0,0,normal,2026-07-24 08:52:00
DOC023,8.12,458.0,42,4,1,0,0,0,0,0,normal,2026-07-23 08:35:00
DOC023,7.93,436.0,39,2,1,0,0,0,0,0,normal,2026-07-23 07:17:00
DOC023,8.85,429.0,34,2,1,0,0,0,0,0,normal,2026-07-22 08:03:00
DOC023,8.79,460.0,35,4,1,0,0,0,0,0,normal,2026-07-21 08:43:00
DOC023,8.43,404.0,37,4,1,0,0,0,0,0,normal,2026-07-21 08:43:00
DOC023,8.23,403.0,37,3,1,0,0,0,0,0,normal,2026-07-21 08:08:00
DOC023,8.06,490.0,41,3,1,0,0,0,0,0,normal,2026-07-20 08:58:00
DOC023,8.74,419.0,43,4,1,0,0,0,0,0,normal,2026-07-20 08:27:00
DOC023,9.0,482.0,32,3,1,0,0,0,0,0,normal,2026-07-20 08:03:00
DOC023,8.01,470.0,40,4,1,0,0,0,0,0,normal,2026-07-18 08:56:00
DOC023,8.22,464.0,35,2,1,0,0,0,0,0,normal,2026-07-18 08:10:00
DOC023,9.07,479.0,35,2,1,0,0,0,0,0,normal,2026-07-18 09:46:00
DOC023,8.92,403.0,32,2,1,0,0,0,0,0,normal,2026-07-17 08:19:00
DOC023,8.32,378.0,36,3,1,0,0,0,0,0,normal,2026-07-16 08:27:00
DOC023,8.22,381.0,40,2,1,0,0,0,0,0,normal,2026-07-16 08:27:00
DOC023,8.97,466.0,35,3,1,0,0,0,0,0,normal,2026-07-15 08:12:00
DOC023,8.98,434.0,39,2,1,0,0,0,0,0,normal,2026-07-15 08:41:00
DOC023,8.41,402.0,38,3,1,0,0,0,0,0,normal,2026-07-15 08:02:00
DOC023,8.26,394.0,32,3,1,0,0,0,0,0,normal,2026-07-14 08:39:00
DOC023,8.31,465.0,34,4,1,0,0,0,0,0,normal,2026-07-13 08:05:00
DOC023,9.03,476.0,41,4,1,0,0,0,0,0,normal,2026-07-13 09:36:00
DOC023,8.59,481.0,39,2,1,0,0,0,0,0,normal,2026-07-13 08:30:00
DOC023,8.39,447.0,34,4,1,0,0,0,0,0,normal,2026-07-11 08:23:00
DOC023,7.98,479.0,38,3,1,0,0,0,0,0,normal,2026-07-10 07:41:00
DOC023,8.81,417.0,31,3,1,0,0,0,0,0,normal,2026-07-10 08:36:00
DOC023,8.57,376.0,34,4,1,0,0,0,0,0,normal,2026-07-09 08:10:00
DOC023,7.9,422.0,41,3,1,0,0,0,0,0,normal,2026-07-08 07:57:00
DOC023,7.91,389.0,36,2,1,0,0,0,0,0,normal,2026-07-08 07:45:00
DOC023,8.67,385.0,41,4,1,0,0,0,0,0,normal,2026-07-08 08:25:00
DOC023,8.64,464.0,33,4,1,0,0,0,0,0,normal,2026-07-07 08:48:00
DOC023,8.39,438.0,43,2,1,0,0,0,0,0,normal,2026-07-07 08:43:00
DOC023,7.97,449.0,38,2,1,0,0,0,0,0,normal,2026-07-06 07:21:00
DOC023,9.17,440.0,31,2,1,0,0,0,0,0,normal,2026-07-04 09:31:00
DOC023,8.8,385.0,33,4,1,0,0,0,0,0,normal,2026-07-03 08:24:00
DOC023,8.24,492.0,37,4,1,0,0,0,0,0,normal,2026-07-03 08:04:00
DOC023,9.17,400.0,41,4,1,0,0,0,0,0,normal,2026-07-02 09:43:00
DOC023,9.24,476.0,37,3,1,0,0,0,0,0,normal,2026-07-01 09:37:00
DOC023,9.2,399.0,35,2,1,0,0,0,0,0,normal,2026-07-01 09:14:00
DOC023,9.03,388.0,33,4,1,0,0,0,0,0,normal,2026-06-30 09:15:00
DOC023,9.16,477.0,42,4,1,0,0,0,0,0,normal,2026-06-30 09:04:00
DOC023,8.08,483.0,41,4,1,0,0,0,0,0,normal,2026-06-30 08:10:00
DOC023,8.11,412.0,39,3,1,0,0,0,0,0,normal,2026-06-29 08:31:00
DOC023,8.64,455.0,39,3,1,0,0,0,0,0,normal,2026-06-29 08:35:00
DOC023,8.5,439.0,33,4,1,0,0,0,0,0,normal,2026-06-27 08:47:00
DOC023,8.97,385.0,32,3,1,0,0,0,0,0,normal,2026-06-27 08:47:00
DOC023,8.17,491.0,34,4,1,0,0,0,0,0,normal,2026-06-26 08:35:00
DOC023,9.01,443.0,40,4,1,0,0,0,0,0,normal,2026-06-25 09:06:00
DOC023,9.15,450.0,40,3,1,0,0,0,0,0,normal,2026-06-25 09:34:00
DOC023,8.64,465.0,33,2,1,0,0,0,0,0,normal,2026-06-24 08:24:00
DOC023,8.89,457.0,33,2,1,0,0,0,0,0,normal,2026-06-23 08:18:00
DOC023,8.04,448.0,41,4,1,0,0,0,0,0,normal,2026-06-23 08:18:00
DOC023,7.89,441.0,37,2,1,0,0,0,0,0,normal,2026-06-22 07:13:00
DOC023,9.13,472.0,41,4,1,0,0,0,0,0,normal,2026-06-22 09:22:00
DOC023,8.84,484.0,42,2,1,0,0,0,0,0,normal,2026-06-20 08:35:00
DOC023,7.98,379.0,39,4,1,0,0,0,0,0,normal,2026-06-19 07:57:00
DOC023,8.94,489.0,35,4,1,0,0,0,0,0,normal,2026-06-19 08:57:00
DOC023,8.11,458.0,31,3,1,0,0,0,0,0,normal,2026-06-18 08:58:00
DOC023,8.57,377.0,42,2,1,0,0,0,0,0,normal,2026-06-18 08:50:00
DOC023,9.06,463.0,38,2,1,0,0,0,0,0,normal,2026-06-18 09:11:00
DOC023,8.99,488.0,38,3,1,0,0,0,0,0,normal,2026-06-17 08:18:00
DOC023,8.56,441.0,36,3,1,0,0,0,0,0,normal,2026-06-17 08:10:00
DOC023,8.56,384.0,42,3,1,0,0,0,0,0,normal,2026-06-17 08:14:00
DOC023,8.89,424.0,32,2,1,0,0,0,0,0,normal,2026-06-16 08:17:00
DOC023,9.15,491.0,41,2,1,0,0,0,0,0,normal,2026-06-15 09:45:00
DOC023,8.03,486.0,42,2,1,0,0,0,0,0,normal,2026-06-15 08:23:00
DOC023,8.71,392.0,41,2,1,0,0,0,0,0,normal,2026-06-13 08:57:00
DOC023,8.71,480.0,34,4,1,0,0,0,0,0,normal,2026-06-12 08:18:00
DOC023,8.32,458.0,34,4,1,0,0,0,0,0,normal,2026-06-11 08:46:00
DOC023,8.49,461.0,33,3,1,0,0,0,0,0,normal,2026-06-10 08:12:00
DOC023,9.1,454.0,33,3,1,0,0,0,0,0,normal,2026-06-10 09:09:00
DOC023,8.88,441.0,32,2,1,0,0,0,0,0,normal,2026-06-10 08:46:00
DOC023,7.94,456.0,35,4,1,0,0,0,0,0,normal,2026-06-09 07:42:00
DOC023,8.42,388.0,37,3,1,0,0,0,0,0,normal,2026-06-09 08:03:00
DOC023,8.96,388.0,35,4,1,0,0,0,0,0,normal,2026-06-08 08:15:00
DOC023,8.61,491.0,34,2,1,0,0,0,0,0,normal,2026-06-06 08:35:00
DOC023,8.46,468.0,33,2,1,0,0,0,0,0,normal,2026-06-06 08:19:00
DOC023,8.64,484.0,34,3,1,0,0,0,0,0,normal,2026-06-05 08:54:00
DOC023,8.86,375.0,34,3,1,0,0,0,0,0,normal,2026-06-05 08:02:00
DOC023,8.65,468.0,41,3,1,0,0,0,0,0,normal,2026-06-05 08:11:00
DOC023,8.66,399.0,41,4,1,0,0,0,0,0,normal,2026-06-04 08:38:00
DOC023,8.19,402.0,38,2,1,0,0,0,0,0,normal,2026-06-04 08:01:00
DOC023,9.01,421.0,43,2,1,0,0,0,0,0,normal,2026-06-04 09:31:00
DOC023,8.64,470.0,42,3,1,0,0,0,0,0,normal,2026-06-03 08:57:00
DOC023,9.04,447.0,35,4,1,0,0,0,0,0,normal,2026-06-03 09:47:00
DOC023,8.52,443.0,32,4,1,0,0,0,0,0,normal,2026-06-03 08:00:00
DOC023,9.26,421.0,31,3,1,0,0,0,0,0,normal,2026-06-02 09:49:00
DOC023,9.01,380.0,33,4,1,0,0,0,0,0,normal,2026-06-02 09:35:00
DOC023,8.09,434.0,40,3,1,0,0,0,0,0,normal,2026-06-02 08:15:00
DOC023,8.95,438.0,42,2,1,0,0,0,0,0,normal,2026-06-01 08:27:00
DOC023,8.55,421.0,37,4,1,0,0,0,0,0,normal,2026-06-01 08:42:00
DOC023,8.6,485.0,41,2,1,0,0,0,0,0,normal,2026-06-01 08:34:00
DOC023,8.6,437.0,34,3,1,0,0,0,0,0,normal,2026-05-30 08:02:00
DOC023,8.73,423.0,35,2,1,0,0,0,0,0,normal,2026-05-30 08:32:00
DOC023,8.26,484.0,38,3,1,0,0,0,0,0,normal,2026-05-29 08:09:00
DOC023,8.51,441.0,35,4,1,0,0,0,0,0,normal,2026-05-29 08:59:00
DOC023,8.57,426.0,39,3,1,0,0,0,0,0,normal,2026-05-28 08:42:00
DOC023,8.51,486.0,43,4,1,0,0,0,0,0,normal,2026-05-27 08:49:00
DOC024,9.19,457.0,21,4,1,0,0,0,0,0,normal,2026-07-25 09:06:00
DOC024,10.21,400.0,19,3,1,0,0,0,0,0,normal,2026-07-25 10:41:00
DOC024,10.05,398.0,19,3,1,0,0,0,0,0,normal,2026-07-24 10:23:00
DOC024,8.92,437.0,22,5,1,0,0,0,0,0,normal,2026-07-24 08:15:00
DOC024,9.74,471.0,30,3,1,0,0,0,0,0,normal,2026-07-23 09:26:00
DOC024,9.0,480.0,19,4,1,0,0,0,0,0,normal,2026-07-22 09:53:00
DOC024,9.76,482.0,29,4,1,0,0,0,0,0,normal,2026-07-21 09:14:00
DOC024,10.2,447.0,21,3,1,0,0,0,0,0,normal,2026-07-21 10:01:00
DOC024,9.43,399.0,29,3,1,0,0,0,0,0,normal,2026-07-20 09:03:00
DOC024,9.58,422.0,27,4,1,0,0,0,0,0,normal,2026-07-20 09:40:00
DOC024,9.46,410.0,19,3,1,0,0,0,0,0,normal,2026-07-18 09:41:00
DOC024,9.43,461.0,18,4,1,0,0,0,0,0,normal,2026-07-18 09:02:00
DOC024,9.99,396.0,22,3,1,0,0,0,0,0,normal,2026-07-18 09:07:00
DOC024,8.86,399.0,23,4,1,0,0,0,0,0,normal,2026-07-17 08:12:00
DOC024,9.99,446.0,28,4,1,0,0,0,0,0,normal,2026-07-16 09:55:00
DOC024,10.12,436.0,19,5,1,0,0,0,0,0,normal,2026-07-16 10:50:00
DOC024,9.02,408.0,29,4,1,0,0,0,0,0,normal,2026-07-15 09:00:00
DOC024,9.75,466.0,27,5,1,0,0,0,0,0,normal,2026-07-15 09:12:00
DOC024,9.24,407.0,23,5,1,0,0,0,0,0,normal,2026-07-14 09:37:00
DOC024,9.47,398.0,29,4,1,0,0,0,0,0,normal,2026-07-14 09:40:00
DOC024,9.94,471.0,29,3,1,0,0,0,0,0,normal,2026-07-13 09:16:00
DOC024,9.47,478.0,29,4,1,0,0,0,0,0,normal,2026-07-13 09:18:00
DOC024,9.92,467.0,25,5,1,0,0,0,0,0,normal,2026-07-13 09:38:00
DOC024,9.78,411.0,29,5,1,0,0,0,0,0,normal,2026-07-11 09:12:00
DOC024,9.76,479.0,29,4,1,0,0,0,0,0,normal,2026-07-11 09:31:00
DOC024,8.87,386.0,29,3,1,0,0,0,0,0,normal,2026-07-11 08:41:00
DOC024,9.94,482.0,28,4,1,0,0,0,0,0,normal,2026-07-10 09:01:00
DOC024,9.47,407.0,24,3,1,0,0,0,0,0,normal,2026-07-10 09:55:00
DOC024,10.24,415.0,18,5,1,0,0,0,0,0,normal,2026-07-09 10:35:00
DOC024,9.83,441.0,20,5,1,0,0,0,0,0,normal,2026-07-09 09:04:00
DOC024,8.96,448.0,22,4,1,0,0,0,0,0,normal,2026-07-09 08:23:00
DOC024,10.17,430.0,18,5,1,0,0,0,0,0,normal,2026-07-08 10:13:00
DOC024,10.06,443.0,18,4,1,0,0,0,0,0,normal,2026-07-08 10:20:00
DOC024,9.64,384.0,25,3,1,0,0,0,0,0,normal,2026-07-08 09:20:00
DOC024,9.41,432.0,22,5,1,0,0,0,0,0,normal,2026-07-07 09:28:00
DOC024,8.98,393.0,25,4,1,0,0,0,0,0,normal,2026-07-07 08:21:00
DOC024,9.52,416.0,23,5,1,0,0,0,0,0,normal,2026-07-07 09:10:00
DOC024,9.61,442.0,19,4,1,0,0,0,0,0,normal,2026-07-06 09:14:00
DOC024,9.98,451.0,27,5,1,0,0,0,0,0,normal,2026-07-06 09:32:00
DOC024,9.79,479.0,19,4,1,0,0,0,0,0,normal,2026-07-06 09:58:00
DOC024,9.9,402.0,27,5,1,0,0,0,0,0,normal,2026-07-04 09:12:00
DOC024,9.33,443.0,24,4,1,0,0,0,0,0,normal,2026-07-04 09:48:00
DOC024,8.85,474.0,24,3,1,0,0,0,0,0,normal,2026-07-04 08:20:00
DOC024,8.86,464.0,30,5,1,0,0,0,0,0,normal,2026-07-03 08:40:00
DOC024,9.95,447.0,24,4,1,0,0,0,0,0,normal,2026-07-03 09:15:00
DOC024,10.15,485.0,29,4,1,0,0,0,0,0,normal,2026-07-03 10:04:00
DOC024,10.08,402.0,28,4,1,0,0,0,0,0,normal,2026-07-02 10:58:00
DOC024,9.59,463.0,22,5,1,0,0,0,0,0,normal,2026-07-02 09:44:00
DOC024,9.2,467.0,20,5,1,0,0,0,0,0,normal,2026-07-01 09:02:00
DOC024,10.22,459.0,29,3,1,0,0,0,0,0,normal,2026-07-01 10:51:00
DOC024,9.66,411.0,20,4,1,0,0,0,0,0,normal,2026-06-30 09:20:00
DOC024,9.75,398.0,24,5,1,0,0,0,0,0,normal,2026-06-30 09:10:00
DOC024,9.98,384.0,20,3,1,0,0,0,0,0,normal,2026-06-29 09:04:00
DOC024,9.81,429.0,25,4,1,0,0,0,0,0,normal,2026-06-27 09:11:00
DOC024,10.24,398.0,30,3,1,0,0,0,0,0,normal,2026-06-27 10:16:00
DOC024,9.31,417.0,29,4,1,0,0,0,0,0,normal,2026-06-27 09:58:00
DOC024,9.78,470.0,25,5,1,0,0,0,0,0,normal,2026-06-26 09:45:00
DOC024,9.74,470.0,18,5,1,0,0,0,0,0,normal,2026-06-25 09:00:00
DOC024,9.21,379.0,26,4,1,0,0,0,0,0,normal,2026-06-25 09:19:00
DOC024,9.28,378.0,20,3,1,0,0,0,0,0,normal,2026-06-24 09:45:00
DOC024,9.42,435.0,20,4,1,0,0,0,0,0,normal,2026-06-24 09:33:00
DOC024,9.18,466.0,26,3,1,0,0,0,0,0,normal,2026-06-24 09:51:00
DOC024,9.21,373.0,21,5,1,0,0,0,0,0,normal,2026-06-23 09:20:00
DOC024,9.81,441.0,19,3,1,0,0,0,0,0,normal,2026-06-22 09:37:00
DOC024,9.12,449.0,22,3,1,0,0,0,0,0,normal,2026-06-22 09:49:00
DOC024,9.81,447.0,27,4,1,0,0,0,0,0,normal,2026-06-20 09:16:00
DOC024,10.24,474.0,26,4,1,0,0,0,0,0,normal,2026-06-20 10:05:00
DOC024,9.72,482.0,30,3,1,0,0,0,0,0,normal,2026-06-19 09:49:00
DOC024,9.05,470.0,30,4,1,0,0,0,0,0,normal,2026-06-19 09:43:00
DOC024,9.02,398.0,21,3,1,0,0,0,0,0,normal,2026-06-18 09:15:00
DOC024,9.8,380.0,27,5,1,0,0,0,0,0,normal,2026-06-18 09:42:00
DOC024,10.19,372.0,25,4,1,0,0,0,0,0,normal,2026-06-18 10:46:00
DOC024,9.86,392.0,28,4,1,0,0,0,0,0,normal,2026-06-17 09:13:00
DOC024,9.17,468.0,22,3,1,0,0,0,0,0,normal,2026-06-16 09:46:00
DOC024,9.98,421.0,25,3,1,0,0,0,0,0,normal,2026-06-16 09:01:00
DOC024,9.12,477.0,22,3,1,0,0,0,0,0,normal,2026-06-16 09:24:00
DOC024,9.79,435.0,30,4,1,0,0,0,0,0,normal,2026-06-15 09:22:00
DOC024,9.73,368.0,26,4,1,0,0,0,0,0,normal,2026-06-15 09:28:00
DOC024,9.9,456.0,30,5,1,0,0,0,0,0,normal,2026-06-13 09:53:00
DOC024,10.23,415.0,19,4,1,0,0,0,0,0,normal,2026-06-13 10:13:00
DOC024,9.7,419.0,27,3,1,0,0,0,0,0,normal,2026-06-12 09:51:00
DOC024,9.98,470.0,20,3,1,0,0,0,0,0,normal,2026-06-12 09:42:00
DOC024,9.84,417.0,24,4,1,0,0,0,0,0,normal,2026-06-12 09:17:00
DOC024,9.61,472.0,29,4,1,0,0,0,0,0,normal,2026-06-11 09:19:00
DOC024,9.49,399.0,19,4,1,0,0,0,0,0,normal,2026-06-11 09:31:00
DOC024,9.94,454.0,22,5,1,0,0,0,0,0,normal,2026-06-11 09:30:00
DOC024,9.67,371.0,27,5,1,0,0,0,0,0,normal,2026-06-10 09:04:00
DOC024,9.4,387.0,25,3,1,0,0,0,0,0,normal,2026-06-09 09:41:00
DOC024,9.12,366.0,23,3,1,0,0,0,0,0,normal,2026-06-09 09:20:00
DOC024,9.95,368.0,29,3,1,0,0,0,0,0,normal,2026-06-08 09:22:00
DOC024,10.0,382.0,25,3,1,0,0,0,0,0,normal,2026-06-08 10:24:00
DOC024,10.07,400.0,25,5,1,0,0,0,0,0,normal,2026-06-08 10:21:00
DOC024,9.57,429.0,25,3,1,0,0,0,0,0,normal,2026-06-06 09:34:00
DOC024,9.41,400.0,28,4,1,0,0,0,0,0,normal,2026-06-06 09:38:00
DOC024,9.23,436.0,25,5,1,0,0,0,0,0,normal,2026-06-06 09:06:00
DOC024,9.69,379.0,26,5,1,0,0,0,0,0,normal,2026-06-05 09:21:00
DOC024,8.93,466.0,26,5,1,0,0,0,0,0,normal,2026-06-04 08:38:00
DOC024,9.37,413.0,28,5,1,0,0,0,0,0,normal,2026-06-04 09:09:00
DOC024,9.1,473.0,29,5,1,0,0,0,0,0,normal,2026-06-03 09:36:00
DOC024,9.32,431.0,23,4,1,0,0,0,0,0,normal,2026-06-02 09:04:00
DOC024,8.94,453.0,26,5,1,0,0,0,0,0,normal,2026-06-02 08:08:00
DOC024,9.05,399.0,23,4,1,0,0,0,0,0,normal,2026-06-01 09:44:00
DOC024,10.24,477.0,19,3,1,0,0,0,0,0,normal,2026-05-30 10:15:00
DOC024,9.06,439.0,23,3,1,0,0,0,0,0,normal,2026-05-30 09:09:00
DOC024,9.07,408.0,24,5,1,0,0,0,0,0,normal,2026-05-30 09:35:00
DOC024,8.96,404.0,22,4,1,0,0,0,0,0,normal,2026-05-29 08:25:00
DOC024,9.06,457.0,23,5,1,0,0,0,0,0,normal,2026-05-29 09:37:00
DOC024,10.22,398.0,24,5,1,0,0,0,0,0,normal,2026-05-28 10:27:00
DOC024,9.38,399.0,28,4,1,0,0,0,0,0,normal,2026-05-28 09:37:00
DOC024,10.23,440.0,25,4,1,0,0,0,0,0,normal,2026-05-28 10:36:00
DOC024,9.31,399.0,25,4,1,0,0,0,0,0,normal,2026-05-27 09:16:00
DOC025,8.19,484.0,12,5,1,0,0,0,0,0,normal,2026-07-25 08:55:00
DOC025,7.4,437.0,21,3,1,0,0,0,0,0,normal,2026-07-25 07:36:00
DOC025,7.86,536.0,19,5,1,0,0,0,0,0,normal,2026-07-24 07:18:00
DOC025,8.26,447.0,17,5,1,0,0,0,0,0,normal,2026-07-24 08:56:00
DOC025,7.37,528.0,10,3,1,0,0,0,0,0,normal,2026-07-23 07:38:00
DOC025,8.07,514.0,11,3,1,0,0,0,0,0,normal,2026-07-23 08:26:00
DOC025,7.87,446.0,15,5,1,0,0,0,0,0,normal,2026-07-23 07:11:00
DOC025,7.25,496.0,17,4,1,0,0,0,0,0,normal,2026-07-22 07:33:00
DOC025,8.27,513.0,11,3,1,0,0,0,0,0,normal,2026-07-22 08:15:00
DOC025,7.86,447.0,10,3,1,0,0,0,0,0,normal,2026-07-22 07:38:00
DOC025,7.35,445.0,15,4,1,0,0,0,0,0,normal,2026-07-21 07:52:00
DOC025,8.2,465.0,20,5,1,0,0,0,0,0,normal,2026-07-21 08:23:00
DOC025,7.3,478.0,20,3,1,0,0,0,0,0,normal,2026-07-21 07:50:00
DOC025,7.15,454.0,20,3,1,0,0,0,0,0,normal,2026-07-20 07:43:00
DOC025,7.96,424.0,14,5,1,0,0,0,0,0,normal,2026-07-20 07:01:00
DOC025,7.91,461.0,12,5,1,0,0,0,0,0,normal,2026-07-20 07:16:00
DOC025,7.99,518.0,13,4,1,0,0,0,0,0,normal,2026-07-18 07:01:00
DOC025,8.08,442.0,13,3,1,0,0,0,0,0,normal,2026-07-17 08:13:00
DOC025,7.52,466.0,20,5,1,0,0,0,0,0,normal,2026-07-16 07:13:00
DOC025,7.9,447.0,16,4,1,0,0,0,0,0,normal,2026-07-15 07:05:00
DOC025,7.51,484.0,14,3,1,0,0,0,0,0,normal,2026-07-15 07:00:00
DOC025,7.68,428.0,21,3,1,0,0,0,0,0,normal,2026-07-14 07:13:00
DOC025,8.35,446.0,16,3,1,0,0,0,0,0,normal,2026-07-14 08:15:00
DOC025,7.75,483.0,10,5,1,0,0,0,0,0,normal,2026-07-13 07:47:00
DOC025,7.72,532.0,13,4,1,0,0,0,0,0,normal,2026-07-13 07:21:00
DOC025,7.78,527.0,14,4,1,0,0,0,0,0,normal,2026-07-11 07:06:00
DOC025,7.59,444.0,17,4,1,0,0,0,0,0,normal,2026-07-11 07:30:00
DOC025,7.95,461.0,10,3,1,0,0,0,0,0,normal,2026-07-10 07:45:00
DOC025,8.29,455.0,18,4,1,0,0,0,0,0,normal,2026-07-10 08:29:00
DOC025,7.79,461.0,17,3,1,0,0,0,0,0,normal,2026-07-09 07:14:00
DOC025,7.54,420.0,15,4,1,0,0,0,0,0,normal,2026-07-09 07:11:00
DOC025,7.99,420.0,11,5,1,0,0,0,0,0,normal,2026-07-09 07:51:00
DOC025,8.28,475.0,10,3,1,0,0,0,0,0,normal,2026-07-08 08:09:00
DOC025,7.41,446.0,18,4,1,0,0,0,0,0,normal,2026-07-07 07:40:00
DOC025,8.29,467.0,20,5,1,0,0,0,0,0,normal,2026-07-07 08:28:00
DOC025,7.94,436.0,16,5,1,0,0,0,0,0,normal,2026-07-06 07:12:00
DOC025,8.46,420.0,14,3,1,0,0,0,0,0,normal,2026-07-04 08:20:00
DOC025,7.96,488.0,14,3,1,0,0,0,0,0,normal,2026-07-03 07:50:00
DOC025,8.46,503.0,21,3,1,0,0,0,0,0,normal,2026-07-03 08:05:00
DOC025,7.17,492.0,16,3,1,0,0,0,0,0,normal,2026-07-02 07:31:00
DOC025,7.47,521.0,16,4,1,0,0,0,0,0,normal,2026-07-02 07:13:00
DOC025,8.18,452.0,20,3,1,0,0,0,0,0,normal,2026-07-01 08:41:00
DOC025,7.85,511.0,20,5,1,0,0,0,0,0,normal,2026-07-01 07:36:00
DOC025,7.77,463.0,19,5,1,0,0,0,0,0,normal,2026-06-30 07:24:00
DOC025,8.27,472.0,20,3,1,0,0,0,0,0,normal,2026-06-30 08:56:00
DOC025,8.44,482.0,14,4,1,0,0,0,0,0,normal,2026-06-29 08:15:00
DOC025,7.75,436.0,21,5,1,0,0,0,0,0,normal,2026-06-27 07:39:00
DOC025,8.33,459.0,14,4,1,0,0,0,0,0,normal,2026-06-26 08:41:00
DOC025,8.17,536.0,12,5,1,0,0,0,0,0,normal,2026-06-26 08:38:00
DOC025,7.15,508.0,20,4,1,0,0,0,0,0,normal,2026-06-26 07:20:00
DOC025,7.35,491.0,18,5,1,0,0,0,0,0,normal,2026-06-25 07:46:00
DOC025,7.69,466.0,21,4,1,0,0,0,0,0,normal,2026-06-25 07:31:00
DOC025,7.19,463.0,18,4,1,0,0,0,0,0,normal,2026-06-25 07:43:00
DOC025,8.19,471.0,16,4,1,0,0,0,0,0,normal,2026-06-24 08:15:00
DOC025,7.47,423.0,16,4,1,0,0,0,0,0,normal,2026-06-23 07:48:00
DOC025,8.2,503.0,12,4,1,0,0,0,0,0,normal,2026-06-22 08:35:00
DOC025,8.34,537.0,20,4,1,0,0,0,0,0,normal,2026-06-22 08:16:00
DOC025,8.26,507.0,21,3,1,0,0,0,0,0,normal,2026-06-20 08:06:00
DOC025,7.87,534.0,16,4,1,0,0,0,0,0,normal,2026-06-20 07:01:00
DOC025,8.04,466.0,9,3,1,0,0,0,0,0,normal,2026-06-19 08:01:00
DOC025,8.07,523.0,15,5,1,0,0,0,0,0,normal,2026-06-18 08:37:00
DOC025,8.03,522.0,12,5,1,0,0,0,0,0,normal,2026-06-18 08:56:00
DOC025,8.24,534.0,12,3,1,0,0,0,0,0,normal,2026-06-18 08:52:00
DOC025,7.63,451.0,12,3,1,0,0,0,0,0,normal,2026-06-17 07:12:00
DOC025,7.94,471.0,17,5,1,0,0,0,0,0,normal,2026-06-17 07:04:00
DOC025,7.41,492.0,21,4,1,0,0,0,0,0,normal,2026-06-17 07:23:00
DOC025,8.04,530.0,17,5,1,0,0,0,0,0,normal,2026-06-16 08:06:00
